aaaaaaaa 	 54	1088	13300	120678	913460	6183652	38837478
aaaaaaab 	 55	1170	14900	138394	1056318	7136768	44491498
aaaaaaac 	 55	1170	14900	138394	1056318	7136768	44491498
aaaaaaad 	 55	1170	14900	138394	1056318	7136768	44491498
aaaaaaba 	 56	1262	16685	157555	1204926	8090786	49949115
aaaaaabb 	 55	1216	15950	150679	1157523	7811678	48421410
aaaaaabc 	 56	1264	16812	160063	1233042	8316836	51434802
aaaaaabd 	 56	1264	16812	160063	1233042	8316836	51434802
aaaaaaca 	 56	1262	16685	157555	1204926	8090786	49949115
aaaaaacb 	 56	1264	16812	160063	1233042	8316836	51434802
aaaaaacc 	 55	1216	15950	150679	1157523	7811678	48421410
aaaaaacd 	 56	1264	16812	160063	1233042	8316836	51434802
aaaaaada 	 56	1262	16685	157555	1204926	8090786	49949115
aaaaaadb 	 56	1264	16812	160063	1233042	8316836	51434802
aaaaaadc 	 56	1264	16812	160063	1233042	8316836	51434802
aaaaaadd 	 55	1216	15950	150679	1157523	7811678	48421410
aaaaabaa 	 56	1299	17599	168559	1293918	8659000	53095180
aaaaabab 	 57	1345	18390	176708	1357276	9075560	55543549
aaaaabac 	 57	1348	18565	179740	1388485	9315758	57091375
aaaaabad 	 57	1348	18565	179740	1388485	9315758	57091375
aaaaabba 	 56	1298	17710	171443	1330467	8974462	55250194
aaaaabbb 	 55	1243	16572	158008	1218136	8214530	50736010
aaaaabbc 	 56	1298	17711	171507	1332145	8997532	55460882
aaaaabbd 	 56	1298	17711	171507	1332145	8997532	55460882
aaaaabca 	 57	1350	18728	182847	1421746	9573875	58745065
aaaaabcb 	 57	1348	18629	181241	1406570	9467609	58111383
aaaaabcc 	 56	1301	17780	172290	1338293	9036341	55670642
aaaaabcd 	 57	1350	18731	183066	1426217	9623536	59138689
aaaaabda 	 57	1350	18728	182847	1421746	9573875	58745065
aaaaabdb 	 57	1348	18629	181241	1406570	9467609	58111383
aaaaabdc 	 57	1350	18731	183066	1426217	9623536	59138689
aaaaabdd 	 56	1301	17780	172290	1338293	9036341	55670642
aaaaacaa 	 56	1299	17599	168559	1293918	8659000	53095180
aaaaacab 	 57	1348	18565	179740	1388485	9315758	57091375
aaaaacac 	 57	1345	18390	176708	1357276	9075560	55543549
aaaaacad 	 57	1348	18565	179740	1388485	9315758	57091375
aaaaacba 	 57	1350	18728	182847	1421746	9573875	58745065
aaaaacbb 	 56	1301	17780	172290	1338293	9036341	55670642
aaaaacbc 	 57	1348	18629	181241	1406570	9467609	58111383
aaaaacbd 	 57	1350	18731	183066	1426217	9623536	59138689
aaaaacca 	 56	1298	17710	171443	1330467	8974462	55250194
aaaaaccb 	 56	1298	17711	171507	1332145	8997532	55460882
aaaaaccc 	 55	1243	16572	158008	1218136	8214530	50736010
aaaaaccd 	 56	1298	17711	171507	1332145	8997532	55460882
aaaaacda 	 57	1350	18728	182847	1421746	9573875	58745065
aaaaacdb 	 57	1350	18731	183066	1426217	9623536	59138689
aaaaacdc 	 57	1348	18629	181241	1406570	9467609	58111383
aaaaacdd 	 56	1301	17780	172290	1338293	9036341	55670642
aaaaadaa 	 56	1299	17599	168559	1293918	8659000	53095180
aaaaadab 	 57	1348	18565	179740	1388485	9315758	57091375
aaaaadac 	 57	1348	18565	179740	1388485	9315758	57091375
aaaaadad 	 57	1345	18390	176708	1357276	9075560	55543549
aaaaadba 	 57	1350	18728	182847	1421746	9573875	58745065
aaaaadbb 	 56	1301	17780	172290	1338293	9036341	55670642
aaaaadbc 	 57	1350	18731	183066	1426217	9623536	59138689
aaaaadbd 	 57	1348	18629	181241	1406570	9467609	58111383
aaaaadca 	 57	1350	18728	182847	1421746	9573875	58745065
aaaaadcb 	 57	1350	18731	183066	1426217	9623536	59138689
aaaaadcc 	 56	1301	17780	172290	1338293	9036341	55670642
aaaaadcd 	 57	1348	18629	181241	1406570	9467609	58111383
aaaaadda 	 56	1298	17710	171443	1330467	8974462	55250194
aaaaaddb 	 56	1298	17711	171507	1332145	8997532	55460882
aaaaaddc 	 56	1298	17711	171507	1332145	8997532	55460882
aaaaaddd 	 55	1243	16572	158008	1218136	8214530	50736010
aaaabaaa 	 56	1317	18050	174032	1338099	8936454	54584208
aaaabaab 	 57	1373	19305	189343	1468182	9824584	59873840
aaaabaac 	 57	1373	19308	189618	1472814	9869538	60203407
aaaabaad 	 57	1373	19308	189618	1472814	9869538	60203407
aaaababa 	 58	1419	20006	195544	1509096	10054673	61039863
aaaababb 	 57	1373	19160	186639	1441848	9635616	58713804
aaaababc 	 58	1423	20216	199214	1547392	10352665	62980199
aaaababd 	 58	1423	20216	199214	1547392	10352665	62980199
aaaabaca 	 58	1424	20320	200815	1562391	10462830	63665398
aaaabacb 	 58	1426	20438	202905	1583677	10622655	64674234
aaaabacc 	 57	1376	19422	191260	1490024	10014125	61193521
aaaabacd 	 58	1426	20442	203174	1588534	10672913	65058525
aaaabada 	 58	1424	20320	200815	1562391	10462830	63665398
aaaabadb 	 58	1426	20438	202905	1583677	10622655	64674234
aaaabadc 	 58	1426	20442	203174	1588534	10672913	65058525
