aaaaa 	 14	73	241	632	1485	3301	7098
aaaab 	 15	81	263	670	1541	3385	7218
aaaba 	 16	90	284	697	1578	3435	7283
aaabb 	 15	84	273	687	1569	3423	7266
aabaa 	 16	92	288	704	1588	3447	7297
aabab 	 17	98	299	716	1602	3464	7317
aabba 	 16	93	294	715	1605	3471	7328
aabbb 	 15	84	273	687	1569	3423	7266
abaaa 	 16	90	284	697	1578	3435	7283
abaab 	 17	100	303	724	1615	3483	7343
ababa 	 18	104	307	727	1614	3476	7329
ababb 	 17	98	299	716	1602	3464	7317
abbaa 	 16	93	294	715	1605	3471	7328
abbab 	 17	100	303	724	1615	3483	7343
abbba 	 16	90	286	703	1590	3453	7308
abbbb 	 15	81	263	670	1541	3385	7218
baaaa 	 15	81	263	670	1541	3385	7218
baaab 	 16	90	286	703	1590	3453	7308
baaba 	 17	100	303	724	1615	3483	7343
baabb 	 16	93	294	715	1605	3471	7328
babaa 	 17	98	299	716	1602	3464	7317
babab 	 18	104	307	727	1614	3476	7329
babba 	 17	100	303	724	1615	3483	7343
babbb 	 16	90	284	697	1578	3435	7283
bbaaa 	 15	84	273	687	1569	3423	7266
bbaab 	 16	93	294	715	1605	3471	7328
bbaba 	 17	98	299	716	1602	3464	7317
bbabb 	 16	92	288	704	1588	3447	7297
bbbaa 	 15	84	273	687	1569	3423	7266
bbbab 	 16	90	284	697	1578	3435	7283
bbbba 	 15	81	263	670	1541	3385	7218
bbbbb 	 14	73	241	632	1485	3301	7098
