aaa 	 24	218	1330	7022	34893	165817	761684
aab 	 25	240	1474	7715	37737	176608	800762
aac 	 25	240	1474	7715	37737	176608	800762
aad 	 25	240	1474	7715	37737	176608	800762
aba 	 26	256	1564	8111	39285	182188	819806
abb 	 25	240	1474	7715	37737	176608	800762
abc 	 26	258	1584	8239	39863	184548	828808
abd 	 26	258	1584	8239	39863	184548	828808
aca 	 26	256	1564	8111	39285	182188	819806
acb 	 26	258	1584	8239	39863	184548	828808
acc 	 25	240	1474	7715	37737	176608	800762
acd 	 26	258	1584	8239	39863	184548	828808
ada 	 26	256	1564	8111	39285	182188	819806
adb 	 26	258	1584	8239	39863	184548	828808
adc 	 26	258	1584	8239	39863	184548	828808
add 	 25	240	1474	7715	37737	176608	800762
baa 	 25	240	1474	7715	37737	176608	800762
bab 	 26	256	1564	8111	39285	182188	819806
bac 	 26	258	1584	8239	39863	184548	828808
bad 	 26	258	1584	8239	39863	184548	828808
bba 	 25	240	1474	7715	37737	176608	800762
bbb 	 24	218	1330	7022	34893	165817	761684
bbc 	 25	240	1474	7715	37737	176608	800762
bbd 	 25	240	1474	7715	37737	176608	800762
bca 	 26	258	1584	8239	39863	184548	828808
bcb 	 26	256	1564	8111	39285	182188	819806
bcc 	 25	240	1474	7715	37737	176608	800762
bcd 	 26	258	1584	8239	39863	184548	828808
bda 	 26	258	1584	8239	39863	184548	828808
bdb 	 26	256	1564	8111	39285	182188	819806
bdc 	 26	258	1584	8239	39863	184548	828808
bdd 	 25	240	1474	7715	37737	176608	800762
caa 	 25	240	1474	7715	37737	176608	800762
cab 	 26	258	1584	8239	39863	184548	828808
cac 	 26	256	1564	8111	39285	182188	819806
cad 	 26	258	1584	8239	39863	184548	828808
cba 	 26	258	1584	8239	39863	184548	828808
cbb 	 25	240	1474	7715	37737	176608	800762
cbc 	 26	256	1564	8111	39285	182188	819806
cbd 	 26	258	1584	8239	39863	184548	828808
cca 	 25	240	1474	7715	37737	176608	800762
ccb 	 25	240	1474	7715	37737	176608	800762
ccc 	 24	218	1330	7022	34893	165817	761684
ccd 	 25	240	1474	7715	37737	176608	800762
cda 	 26	258	1584	8239	39863	184548	828808
cdb 	 26	258	1584	8239	39863	184548	828808
cdc 	 26	256	1564	8111	39285	182188	819806
cdd 	 25	240	1474	7715	37737	176608	800762
daa 	 25	240	1474	7715	37737	176608	800762
dab 	 26	258	1584	8239	39863	184548	828808
dac 	 26	258	1584	8239	39863	184548	828808
dad 	 26	256	1564	8111	39285	182188	819806
dba 	 26	258	1584	8239	39863	184548	828808
dbb 	 25	240	1474	7715	37737	176608	800762
dbc 	 26	258	1584	8239	39863	184548	828808
dbd 	 26	256	1564	8111	39285	182188	819806
dca 	 26	258	1584	8239	39863	184548	828808
dcb 	 26	258	1584	8239	39863	184548	828808
dcc 	 25	240	1474	7715	37737	176608	800762
dcd 	 26	256	1564	8111	39285	182188	819806
dda 	 25	240	1474	7715	37737	176608	800762
ddb 	 25	240	1474	7715	37737	176608	800762
ddc 	 25	240	1474	7715	37737	176608	800762
ddd 	 24	218	1330	7022	34893	165817	761684
