abaab 	 39	616	5653	38088	219783	1167205	5873799
abaac 	 39	616	5655	38144	220386	1171307	5896624
abaad 	 39	616	5655	38144	220386	1171307	5896624
ababa 	 40	644	5887	39305	225014	1186752	5935135
ababb 	 39	616	5591	37402	215150	1141752	5748583
ababc 	 40	648	5988	40245	231105	1219447	6093371
ababd 	 40	648	5988	40245	231105	1219447	6093371
abaca 	 40	649	6017	40450	232381	1226463	6128591
abacb 	 40	651	6080	41045	236011	1244884	6214201
abacc 	 39	619	5695	38430	222161	1180221	5934436
abacd 	 40	651	6084	41155	237050	1251449	6247771
abada 	 40	649	6017	40450	232381	1226463	6128591
abadb 	 40	651	6080	41045	236011	1244884	6214201
abadc 	 40	651	6084	41155	237050	1251449	6247771
abadd 	 39	619	5695	38430	222161	1180221	5934436
abbaa 	 38	587	5352	36239	210683	1126425	5701774
abbab 	 39	616	5653	38088	219783	1167205	5873799
abbac 	 39	618	5715	38793	224799	1194783	6006351
abbad 	 39	618	5715	38793	224799	1194783	6006351
abbba 	 38	574	5168	34875	203146	1091057	5552452
abbbb 	 37	531	4631	30988	181391	985107	5078434
abbbc 	 38	574	5168	34876	203155	1091226	5554095
abbbd 	 38	574	5168	34876	203155	1091226	5554095
abbca 	 39	618	5716	38822	225158	1197462	6021865
abbcb 	 39	616	5655	38144	220386	1171307	5896624
abbcc 	 38	587	5353	36266	211088	1129923	5723257
abbcd 	 39	618	5716	38825	225213	1198038	6025627
abbda 	 39	618	5716	38822	225158	1197462	6021865
abbdb 	 39	616	5655	38144	220386	1171307	5896624
abbdc 	 39	618	5716	38825	225213	1198038	6025627
abbdd 	 38	587	5353	36266	211088	1129923	5723257
abcaa 	 39	621	5749	38930	225167	1195357	6004601
abcab 	 40	653	6131	41541	239048	1260139	6284198
abcac 	 40	651	6080	41045	236011	1244884	6214201
abcad 	 40	653	6139	41677	240272	1267896	6324222
abcba 	 40	651	6071	41038	236326	1247421	6227972
abcbb 	 39	619	5676	38211	220502	1170729	5888440
abcbc 	 40	648	5988	40245	231105	1219447	6093371
abcbd 	 40	651	6071	41040	236368	1247959	6231710
abcca 	 39	618	5716	38822	225158	1197462	6021865
abccb 	 39	618	5715	38793	224799	1194783	6006351
abccc 	 38	580	5220	35187	204736	1098200	5580678
abccd 	 39	618	5716	38825	225213	1198038	6025627
abcda 	 40	653	6142	41761	241078	1272920	6349813
abcdb 	 40	653	6139	41677	240272	1267896	6324222
abcdc 	 40	651	6084	41155	237050	1251449	6247771
abcdd 	 39	621	5752	39021	226123	1201767	6038522
abdaa 	 39	621	5749	38930	225167	1195357	6004601
abdab 	 40	653	6131	41541	239048	1260139	6284198
abdac 	 40	653	6139	41677	240272	1267896	6324222
abdad 	 40	651	6080	41045	236011	1244884	6214201
abdba 	 40	651	6071	41038	236326	1247421	6227972
abdbb 	 39	619	5676	38211	220502	1170729	5888440
abdbc 	 40	651	6071	41040	236368	1247959	6231710
abdbd 	 40	648	5988	40245	231105	1219447	6093371
abdca 	 40	653	6142	41761	241078	1272920	6349813
abdcb 	 40	653	6139	41677	240272	1267896	6324222
abdcc 	 39	621	5752	39021	226123	1201767	6038522
abdcd 	 40	651	6084	41155	237050	1251449	6247771
abdda 	 39	618	5716	38822	225158	1197462	6021865
abddb 	 39	618	5715	38793	224799	1194783	6006351
abddc 	 39	618	5716	38825	225213	1198038	6025627
abddd 	 38	580	5220	35187	204736	1098200	5580678
acaaa 	 38	578	5156	34461	199616	1070157	5446579
acaab 	 39	616	5655	38144	220386	1171307	5896624
acaac 	 39	616	5653	38088	219783	1167205	5873799
acaad 	 39	616	5655	38144	220386	1171307	5896624
acaba 	 40	649	6017	40450	232381	1226463	6128591
acabb 	 39	619	5695	38430	222161	1180221	5934436
acabc 	 40	651	6080	41045	236011	1244884	6214201
acabd 	 40	651	6084	41155	237050	1251449	6247771
acaca 	 40	644	5887	39305	225014	1186752	5935135
acacb 	 40	648	5988	40245	231105	1219447	6093371
acacc 	 39	616	5591	37402	215150	1141752	5748583
acacd 	 40	648	5988	40245	231105	1219447	6093371
acada 	 40	649	6017	40450	232381	1226463	6128591
acadb 	 40	651	6084	41155	237050	1251449	6247771
acadc 	 40	651	6080	41045	236011	1244884	6214201
acadd 	 39	619	5695	38430	222161	1180221	5934436
acbaa 	 39	621	5749	38930	225167	1195357	6004601
acbab 	 40	651	6080	41045	236011	1244884	6214201
acbac 	 40	653	6131	41541	239048	1260139	6284198
acbad 	 40	653	6139	41677	240272	1267896	6324222
acbba 	 39	618	5716	38822	225158	1197462	6021865
acbbb 	 38	580	5220	35187	204736	1098200	5580678
acbbc 	 39	618	5715	38793	224799	1194783	6006351
acbbd 	 39	618	5716	38825	225213	1198038	6025627
acbca 	 40	651	6071	41038	236326	1247421	6227972
acbcb 	 40	648	5988	40245	231105	1219447	6093371
acbcc 	 39	619	5676	38211	220502	1170729	5888440
acbcd 	 40	651	6071	41040	236368	1247959	6231710
acbda 	 40	653	6142	41761	241078	1272920	6349813
acbdb 	 40	651	6084	41155	237050	1251449	6247771
acbdc 	 40	653	6139	41677	240272	1267896	6324222
acbdd 	 39	621	5752	39021	226123	1201767	6038522
accaa 	 38	587	5352	36239	210683	1126425	5701774
accab 	 39	618	5715	38793	224799	1194783	6006351
accac 	 39	616	5653	38088	219783	1167205	5873799
accad 	 39	618	5715	38793	224799	1194783	6006351
accba 	 39	618	5716	38822	225158	1197462	6021865
accbb 	 38	587	5353	36266	211088	1129923	5723257
accbc 	 39	616	5655	38144	220386	1171307	5896624
accbd 	 39	618	5716	38825	225213	1198038	6025627
accca 	 38	574	5168	34875	203146	1091057	5552452
acccb 	 38	574	5168	34876	203155	1091226	5554095
acccc 	 37	531	4631	30988	181391	985107	5078434
acccd 	 38	574	5168	34876	203155	1091226	5554095
accda 	 39	618	5716	38822	225158	1197462	6021865
accdb 	 39	618	5716	38825	225213	1198038	6025627
accdc 	 39	616	5655	38144	220386	1171307	5896624
accdd 	 38	587	5353	36266	211088	1129923	5723257
acdaa 	 39	621	5749	38930	225167	1195357	6004601
acdab 	 40	653	6139	41677	240272	1267896	6324222
acdac 	 40	653	6131	41541	239048	1260139	6284198
acdad 	 40	651	6080	41045	236011	1244884	6214201
acdba 	 40	653	6142	41761	241078	1272920	6349813
acdbb 	 39	621	5752	39021	226123	1201767	6038522
acdbc 	 40	653	6139	41677	240272	1267896	6324222
acdbd 	 40	651	6084	41155	237050	1251449	6247771
acdca 	 40	651	6071	41038	236326	1247421	6227972
acdcb 	 40	651	6071	41040	236368	1247959	6231710
acdcc 	 39	619	5676	38211	220502	1170729	5888440
acdcd 	 40	648	5988	40245	231105	1219447	6093371
acdda 	 39	618	5716	38822	225158	1197462	6021865
acddb 	 39	618	5716	38825	225213	1198038	6025627
acddc 	 39	618	5715	38793	224799	1194783	6006351
acddd 	 38	580	5220	35187	204736	1098200	5580678
adaaa 	 38	578	5156	34461	199616	1070157	5446579
adaab 	 39	616	5655	38144	220386	1171307	5896624
adaac 	 39	616	5655	38144	220386	1171307	5896624
adaad 	 39	616	5653	38088	219783	1167205	5873799
adaba 	 40	649	6017	40450	232381	1226463	6128591
adabb 	 39	619	5695	38430	222161	1180221	5934436
adabc 	 40	651	6084	41155	237050	1251449	6247771
adabd 	 40	651	6080	41045	236011	1244884	6214201
adaca 	 40	649	6017	40450	232381	1226463	6128591
adacb 	 40	651	6084	41155	237050	1251449	6247771
adacc 	 39	619	5695	38430	222161	1180221	5934436
adacd 	 40	651	6080	41045	236011	1244884	6214201
adada 	 40	644	5887	39305	225014	1186752	5935135
adadb 	 40	648	5988	40245	231105	1219447	6093371
adadc 	 40	648	5988	40245	231105	1219447	6093371
adadd 	 39	616	5591	37402	215150	1141752	5748583
adbaa 	 39	621	5749	38930	225167	1195357	6004601
adbab 	 40	651	6080	41045	236011	1244884	6214201
adbac 	 40	653	6139	41677	240272	1267896	6324222
adbad 	 40	653	6131	41541	239048	1260139	6284198
adbba 	 39	618	5716	38822	225158	1197462	6021865
adbbb 	 38	580	5220	35187	204736	1098200	5580678
adbbc 	 39	618	5716	38825	225213	1198038	6025627
adbbd 	 39	618	5715	38793	224799	1194783	6006351
adbca 	 40	653	6142	41761	241078	1272920	6349813
adbcb 	 40	651	6084	41155	237050	1251449	6247771
adbcc 	 39	621	5752	39021	226123	1201767	6038522
adbcd 	 40	653	6139	41677	240272	1267896	6324222
adbda 	 40	651	6071	41038	236326	1247421	6227972
adbdb 	 40	648	5988	40245	231105	1219447	6093371
adbdc 	 40	651	6071	41040	236368	1247959	6231710
adbdd 	 39	619	5676	38211	220502	1170729	5888440
adcaa 	 39	621	5749	38930	225167	1195357	6004601
adcab 	 40	653	6139	41677	240272	1267896	6324222
adcac 	 40	651	6080	41045	236011	1244884	6214201
adcad 	 40	653	6131	41541	239048	1260139	6284198
adcba 	 40	653	6142	41761	241078	1272920	6349813
adcbb 	 39	621	5752	39021	226123	1201767	6038522
adcbc 	 40	651	6084	41155	237050	1251449	6247771
adcbd 	 40	653	6139	41677	240272	1267896	6324222
adcca 	 39	618	5716	38822	225158	1197462	6021865
adccb 	 39	618	5716	38825	225213	1198038	6025627
adccc 	 38	580	5220	35187	204736	1098200	5580678
adccd 	 39	618	5715	38793	224799	1194783	6006351
adcda 	 40	651	6071	41038	236326	1247421	6227972
adcdb 	 40	651	6071	41040	236368	1247959	6231710
adcdc 	 40	648	5988	40245	231105	1219447	6093371
adcdd 	 39	619	5676	38211	220502	1170729	5888440
addaa 	 38	587	5352	36239	210683	1126425	5701774
addab 	 39	618	5715	38793	224799	1194783	6006351
addac 	 39	618	5715	38793	224799	1194783	6006351
addad 	 39	616	5653	38088	219783	1167205	5873799
addba 	 39	618	5716	38822	225158	1197462	6021865
addbb 	 38	587	5353	36266	211088	1129923	5723257
addbc 	 39	618	5716	38825	225213	1198038	6025627
addbd 	 39	616	5655	38144	220386	1171307	5896624
addca 	 39	618	5716	38822	225158	1197462	6021865
addcb 	 39	618	5716	38825	225213	1198038	6025627
addcc 	 38	587	5353	36266	211088	1129923	5723257
addcd 	 39	616	5655	38144	220386	1171307	5896624
addda 	 38	574	5168	34875	203146	1091057	5552452
adddb 	 38	574	5168	34876	203155	1091226	5554095
adddc 	 38	574	5168	34876	203155	1091226	5554095
adddd 	 37	531	4631	30988	181391	985107	5078434
baaaa 	 37	531	4631	30988	181391	985107	5078434
baaab 	 38	574	5168	34875	203146	1091057	5552452
baaac 	 38	574	5168	34876	203155	1091226	5554095
baaad 	 38	574	5168	34876	203155	1091226	5554095
baaba 	 39	616	5653	38088	219783	1167205	5873799
baabb 	 38	587	5352	36239	210683	1126425	5701774
baabc 	 39	618	5715	38793	224799	1194783	6006351
baabd 	 39	618	5715	38793	224799	1194783	6006351
baaca 	 39	616	5655	38144	220386	1171307	5896624
baacb 	 39	618	5716	38822	225158	1197462	6021865
baacc 	 38	587	5353	36266	211088	1129923	5723257
baacd 	 39	618	5716	38825	225213	1198038	6025627
baada 	 39	616	5655	38144	220386	1171307	5896624
baadb 	 39	618	5716	38822	225158	1197462	6021865
baadc 	 39	618	5716	38825	225213	1198038	6025627
baadd 	 38	587	5353	36266	211088	1129923	5723257
babaa 	 39	616	5591	37402	215150	1141752	5748583
babab 	 40	644	5887	39305	225014	1186752	5935135
babac 	 40	648	5988	40245	231105	1219447	6093371
babad 	 40	648	5988	40245	231105	1219447	6093371
babba 	 39	616	5653	38088	219783	1167205	5873799
babbb 	 38	578	5156	34461	199616	1070157	5446579
babbc 	 39	616	5655	38144	220386	1171307	5896624
babbd 	 39	616	5655	38144	220386	1171307	5896624
babca 	 40	651	6080	41045	236011	1244884	6214201
babcb 	 40	649	6017	40450	232381	1226463	6128591
babcc 	 39	619	5695	38430	222161	1180221	5934436
babcd 	 40	651	6084	41155	237050	1251449	6247771
babda 	 40	651	6080	41045	236011	1244884	6214201
babdb 	 40	649	6017	40450	232381	1226463	6128591
babdc 	 40	651	6084	41155	237050	1251449	6247771
babdd 	 39	619	5695	38430	222161	1180221	5934436
bacaa 	 39	619	5676	38211	220502	1170729	5888440
bacab 	 40	651	6071	41038	236326	1247421	6227972
bacac 	 40	648	5988	40245	231105	1219447	6093371
bacad 	 40	651	6071	41040	236368	1247959	6231710
bacba 	 40	653	6131	41541	239048	1260139	6284198
bacbb 	 39	621	5749	38930	225167	1195357	6004601
bacbc 	 40	651	6080	41045	236011	1244884	6214201
bacbd 	 40	653	6139	41677	240272	1267896	6324222
bacca 	 39	618	5715	38793	224799	1194783	6006351
baccb 	 39	618	5716	38822	225158	1197462	6021865
baccc 	 38	580	5220	35187	204736	1098200	5580678
baccd 	 39	618	5716	38825	225213	1198038	6025627
bacda 	 40	653	6139	41677	240272	1267896	6324222
bacdb 	 40	653	6142	41761	241078	1272920	6349813
bacdc 	 40	651	6084	41155	237050	1251449	6247771
bacdd 	 39	621	5752	39021	226123	1201767	6038522
badaa 	 39	619	5676	38211	220502	1170729	5888440
badab 	 40	651	6071	41038	236326	1247421	6227972
badac 	 40	651	6071	41040	236368	1247959	6231710
badad 	 40	648	5988	40245	231105	1219447	6093371
badba 	 40	653	6131	41541	239048	1260139	6284198
badbb 	 39	621	5749	38930	225167	1195357	6004601
badbc 	 40	653	6139	41677	240272	1267896	6324222
badbd 	 40	651	6080	41045	236011	1244884	6214201
badca 	 40	653	6139	41677	240272	1267896	6324222
badcb 	 40	653	6142	41761	241078	1272920	6349813
badcc 	 39	621	5752	39021	226123	1201767	6038522
badcd 	 40	651	6084	41155	237050	1251449	6247771
badda 	 39	618	5715	38793	224799	1194783	6006351
baddb 	 39	618	5716	38822	225158	1197462	6021865
baddc 	 39	618	5716	38825	225213	1198038	6025627
baddd 	 38	580	5220	35187	204736	1098200	5580678
bbaaa 	 37	550	4889	32877	191957	1035885	5299546
bbaab 	 38	587	5352	36239	210683	1126425	5701774
bbaac 	 38	587	5353	36266	211088	1129923	5723257
bbaad 	 38	587	5353	36266	211088	1129923	5723257
bbaba 	 39	616	5591	37402	215150	1141752	5748583
bbabb 	 38	588	5304	35536	205286	1095699	5551501
bbabc 	 39	619	5676	38211	220502	1170729	5888440
bbabd 	 39	619	5676	38211	220502	1170729	5888440
bbaca 	 39	619	5695	38430	222161	1180221	5934436
bbacb 	 39	621	5749	38930	225167	1195357	6004601
bbacc 	 38	590	5386	36454	212028	1133779	5736209
bbacd 	 39	621	5752	39021	226123	1201767	6038522
bbada 	 39	619	5695	38430	222161	1180221	5934436
bbadb 	 39	621	5749	38930	225167	1195357	6004601
bbadc 	 39	621	5752	39021	226123	1201767	6038522
bbadd 	 38	590	5386	36454	212028	1133779	5736209
bbbaa 	 37	550	4889	32877	191957	1035885	5299546
bbbab 	 38	578	5156	34461	199616	1070157	5446579
bbbac 	 38	580	5220	35187	204736	1098200	5580678
bbbad 	 38	580	5220	35187	204736	1098200	5580678
bbbba 	 37	531	4631	30988	181391	985107	5078434
bbbbb 	 36	485	4093	27186	160259	881607	4608994
bbbbc 	 37	531	4631	30988	181391	985107	5078434
bbbbd 	 37	531	4631	30988	181391	985107	5078434
bbbca 	 38	580	5220	35187	204736	1098200	5580678
bbbcb 	 38	578	5156	34461	199616	1070157	5446579
bbbcc 	 37	550	4889	32877	191957	1035885	5299546
bbbcd 	 38	580	5220	35187	204736	1098200	5580678
bbbda 	 38	580	5220	35187	204736	1098200	5580678
bbbdb 	 38	578	5156	34461	199616	1070157	5446579
bbbdc 	 38	580	5220	35187	204736	1098200	5580678
bbbdd 	 37	550	4889	32877	191957	1035885	5299546
bbcaa 	 38	590	5386	36454	212028	1133779	5736209
bbcab 	 39	621	5749	38930	225167	1195357	6004601
bbcac 	 39	619	5695	38430	222161	1180221	5934436
bbcad 	 39	621	5752	39021	226123	1201767	6038522
bbcba 	 39	619	5676	38211	220502	1170729	5888440
bbcbb 	 38	588	5304	35536	205286	1095699	5551501
bbcbc 	 39	616	5591	37402	215150	1141752	5748583
bbcbd 	 39	619	5676	38211	220502	1170729	5888440
bbcca 	 38	587	5353	36266	211088	1129923	5723257
bbccb 	 38	587	5352	36239	210683	1126425	5701774
bbccc 	 37	550	4889	32877	191957	1035885	5299546
bbccd 	 38	587	5353	36266	211088	1129923	5723257
bbcda 	 39	621	5752	39021	226123	1201767	6038522
bbcdb 	 39	621	5749	38930	225167	1195357	6004601
bbcdc 	 39	619	5695	38430	222161	1180221	5934436
bbcdd 	 38	590	5386	36454	212028	1133779	5736209
bbdaa 	 38	590	5386	36454	212028	1133779	5736209
bbdab 	 39	621	5749	38930	225167	1195357	6004601
bbdac 	 39	621	5752	39021	226123	1201767	6038522
bbdad 	 39	619	5695	38430	222161	1180221	5934436
bbdba 	 39	619	5676	38211	220502	1170729	5888440
bbdbb 	 38	588	5304	35536	205286	1095699	5551501
bbdbc 	 39	619	5676	38211	220502	1170729	5888440
bbdbd 	 39	616	5591	37402	215150	1141752	5748583
bbdca 	 39	621	5752	39021	226123	1201767	6038522
bbdcb 	 39	621	5749	38930	225167	1195357	6004601
bbdcc 	 38	590	5386	36454	212028	1133779	5736209
bbdcd 	 39	619	5695	38430	222161	1180221	5934436
bbdda 	 38	587	5353	36266	211088	1129923	5723257
bbddb 	 38	587	5352	36239	210683	1126425	5701774
bbddc 	 38	587	5353	36266	211088	1129923	5723257
bbddd 	 37	550	4889	32877	191957	1035885	5299546
bcaaa 	 38	580	5220	35187	204736	1098200	5580678
bcaab 	 39	618	5716	38822	225158	1197462	6021865
bcaac 	 39	618	5715	38793	224799	1194783	6006351
bcaad 	 39	618	5716	38825	225213	1198038	6025627
bcaba 	 40	651	6080	41045	236011	1244884	6214201
bcabb 	 39	621	5749	38930	225167	1195357	6004601
bcabc 	 40	653	6131	41541	239048	1260139	6284198
bcabd 	 40	653	6139	41677	240272	1267896	6324222
bcaca 	 40	648	5988	40245	231105	1219447	6093371
bcacb 	 40	651	6071	41038	236326	1247421	6227972
bcacc 	 39	619	5676	38211	220502	1170729	5888440
bcacd 	 40	651	6071	41040	236368	1247959	6231710
bcada 	 40	651	6084	41155	237050	1251449	6247771
bcadb 	 40	653	6142	41761	241078	1272920	6349813
bcadc 	 40	653	6139	41677	240272	1267896	6324222
bcadd 	 39	621	5752	39021	226123	1201767	6038522
bcbaa 	 39	619	5695	38430	222161	1180221	5934436
bcbab 	 40	649	6017	40450	232381	1226463	6128591
bcbac 	 40	651	6080	41045	236011	1244884	6214201
bcbad 	 40	651	6084	41155	237050	1251449	6247771
bcbba 	 39	616	5655	38144	220386	1171307	5896624
bcbbb 	 38	578	5156	34461	199616	1070157	5446579
bcbbc 	 39	616	5653	38088	219783	1167205	5873799
bcbbd 	 39	616	5655	38144	220386	1171307	5896624
bcbca 	 40	648	5988	40245	231105	1219447	6093371
bcbcb 	 40	644	5887	39305	225014	1186752	5935135
bcbcc 	 39	616	5591	37402	215150	1141752	5748583
bcbcd 	 40	648	5988	40245	231105	1219447	6093371
bcbda 	 40	651	6084	41155	237050	1251449	6247771
bcbdb 	 40	649	6017	40450	232381	1226463	6128591
bcbdc 	 40	651	6080	41045	236011	1244884	6214201
bcbdd 	 39	619	5695	38430	222161	1180221	5934436
bccaa 	 38	587	5353	36266	211088	1129923	5723257
bccab 	 39	618	5716	38822	225158	1197462	6021865
bccac 	 39	616	5655	38144	220386	1171307	5896624
bccad 	 39	618	5716	38825	225213	1198038	6025627
bccba 	 39	618	5715	38793	224799	1194783	6006351
bccbb 	 38	587	5352	36239	210683	1126425	5701774
bccbc 	 39	616	5653	38088	219783	1167205	5873799
bccbd 	 39	618	5715	38793	224799	1194783	6006351
bccca 	 38	574	5168	34876	203155	1091226	5554095
bcccb 	 38	574	5168	34875	203146	1091057	5552452
bcccc 	 37	531	4631	30988	181391	985107	5078434
bcccd 	 38	574	5168	34876	203155	1091226	5554095
bccda 	 39	618	5716	38825	225213	1198038	6025627
bccdb 	 39	618	5716	38822	225158	1197462	6021865
bccdc 	 39	616	5655	38144	220386	1171307	5896624
bccdd 	 38	587	5353	36266	211088	1129923	5723257
bcdaa 	 39	621	5752	39021	226123	1201767	6038522
bcdab 	 40	653	6142	41761	241078	1272920	6349813
bcdac 	 40	653	6139	41677	240272	1267896	6324222
bcdad 	 40	651	6084	41155	237050	1251449	6247771
bcdba 	 40	653	6139	41677	240272	1267896	6324222
bcdbb 	 39	621	5749	38930	225167	1195357	6004601
bcdbc 	 40	653	6131	41541	239048	1260139	6284198
bcdbd 	 40	651	6080	41045	236011	1244884	6214201
bcdca 	 40	651	6071	41040	236368	1247959	6231710
bcdcb 	 40	651	6071	41038	236326	1247421	6227972
bcdcc 	 39	619	5676	38211	220502	1170729	5888440
bcdcd 	 40	648	5988	40245	231105	1219447	6093371
bcdda 	 39	618	5716	38825	225213	1198038	6025627
bcddb 	 39	618	5716	38822	225158	1197462	6021865
bcddc 	 39	618	5715	38793	224799	1194783	6006351
bcddd 	 38	580	5220	35187	204736	1098200	5580678
bdaaa 	 38	580	5220	35187	204736	1098200	5580678
bdaab 	 39	618	5716	38822	225158	1197462	6021865
bdaac 	 39	618	5716	38825	225213	1198038	6025627
bdaad 	 39	618	5715	38793	224799	1194783	6006351
bdaba 	 40	651	6080	41045	236011	1244884	6214201
bdabb 	 39	621	5749	38930	225167	1195357	6004601
bdabc 	 40	653	6139	41677	240272	1267896	6324222
bdabd 	 40	653	6131	41541	239048	1260139	6284198
bdaca 	 40	651	6084	41155	237050	1251449	6247771
bdacb 	 40	653	6142	41761	241078	1272920	6349813
bdacc 	 39	621	5752	39021	226123	1201767	6038522
bdacd 	 40	653	6139	41677	240272	1267896	6324222
bdada 	 40	648	5988	40245	231105	1219447	6093371
bdadb 	 40	651	6071	41038	236326	1247421	6227972
bdadc 	 40	651	6071	41040	236368	1247959	6231710
bdadd 	 39	619	5676	38211	220502	1170729	5888440
bdbaa 	 39	619	5695	38430	222161	1180221	5934436
bdbab 	 40	649	6017	40450	232381	1226463	6128591
bdbac 	 40	651	6084	41155	237050	1251449	6247771
bdbad 	 40	651	6080	41045	236011	1244884	6214201
bdbba 	 39	616	5655	38144	220386	1171307	5896624
bdbbb 	 38	578	5156	34461	199616	1070157	5446579
bdbbc 	 39	616	5655	38144	220386	1171307	5896624
bdbbd 	 39	616	5653	38088	219783	1167205	5873799
bdbca 	 40	651	6084	41155	237050	1251449	6247771
bdbcb 	 40	649	6017	40450	232381	1226463	6128591
bdbcc 	 39	619	5695	38430	222161	1180221	5934436
bdbcd 	 40	651	6080	41045	236011	1244884	6214201
bdbda 	 40	648	5988	40245	231105	1219447	6093371
bdbdb 	 40	644	5887	39305	225014	1186752	5935135
bdbdc 	 40	648	5988	40245	231105	1219447	6093371
bdbdd 	 39	616	5591	37402	215150	1141752	5748583
bdcaa 	 39	621	5752	39021	226123	1201767	6038522
bdcab 	 40	653	6142	41761	241078	1272920	6349813
bdcac 	 40	651	6084	41155	237050	1251449	6247771
bdcad 	 40	653	6139	41677	240272	1267896	6324222
bdcba 	 40	653	6139	41677	240272	1267896	6324222
bdcbb 	 39	621	5749	38930	225167	1195357	6004601
bdcbc 	 40	651	6080	41045	236011	1244884	6214201
bdcbd 	 40	653	6131	41541	239048	1260139	6284198
bdcca 	 39	618	5716	38825	225213	1198038	6025627
bdccb 	 39	618	5716	38822	225158	1197462	6021865
bdccc 	 38	580	5220	35187	204736	1098200	5580678
bdccd 	 39	618	5715	38793	224799	1194783	6006351
bdcda 	 40	651	6071	41040	236368	1247959	6231710
bdcdb 	 40	651	6071	41038	236326	1247421	6227972
bdcdc 	 40	648	5988	40245	231105	1219447	6093371
bdcdd 	 39	619	5676	38211	220502	1170729	5888440
bddaa 	 38	587	5353	36266	211088	1129923	5723257
bddab 	 39	618	5716	38822	225158	1197462	6021865
bddac 	 39	618	5716	38825	225213	1198038	6025627
bddad 	 39	616	5655	38144	220386	1171307	5896624
bddba 	 39	618	5715	38793	224799	1194783	6006351
bddbb 	 38	587	5352	36239	210683	1126425	5701774
bddbc 	 39	618	5715	38793	224799	1194783	6006351
bddbd 	 39	616	5653	38088	219783	1167205	5873799
bddca 	 39	618	5716	38825	225213	1198038	6025627
bddcb 	 39	618	5716	38822	225158	1197462	6021865
bddcc 	 38	587	5353	36266	211088	1129923	5723257
