aaaaaa 	 42	659	6379	47325	303875	1794325	9991970
aaaaab 	 43	717	7208	54262	347961	2035345	11195720
aaaaac 	 43	717	7208	54262	347961	2035345	11195720
aaaaad 	 43	717	7208	54262	347961	2035345	11195720
aaaaba 	 44	779	8072	61138	389441	2251984	12232556
aaaabb 	 43	745	7676	58366	374366	2178013	11885408
aaaabc 	 44	781	8157	62341	399554	2315589	12572722
aaaabd 	 44	781	8157	62341	399554	2315589	12572722
aaaaca 	 44	779	8072	61138	389441	2251984	12232556
aaaacb 	 44	781	8157	62341	399554	2315589	12572722
aaaacc 	 43	745	7676	58366	374366	2178013	11885408
aaaacd 	 44	781	8157	62341	399554	2315589	12572722
aaaada 	 44	779	8072	61138	389441	2251984	12232556
aaaadb 	 44	781	8157	62341	399554	2315589	12572722
aaaadc 	 44	781	8157	62341	399554	2315589	12572722
aaaadd 	 43	745	7676	58366	374366	2178013	11885408
aaabaa 	 44	798	8422	64245	408573	2349184	12675194
aaabab 	 45	832	8850	67558	428724	2456050	13190678
aaabac 	 45	835	8965	68946	439500	2522143	13543160
aaabad 	 45	835	8965	68946	439500	2522143	13543160
aaabba 	 44	797	8491	65533	420594	2429062	13114256
aaabbb 	 43	754	7830	59730	383163	2225245	12109877
aaabbc 	 44	797	8492	65573	421335	2436736	13168925
aaabbd 	 44	797	8492	65573	421335	2436736	13168925
aaabca 	 45	837	9068	70292	450027	2585915	13877181
aaabcb 	 45	835	8999	69496	444402	2554429	13718834
aaabcc 	 44	800	8537	65915	423324	2446427	13208586
aaabcd 	 45	837	9071	70427	451871	2600911	13969356
aaabda 	 45	837	9068	70292	450027	2585915	13877181
aaabdb 	 45	835	8999	69496	444402	2554429	13718834
aaabdc 	 45	837	9071	70427	451871	2600911	13969356
aaabdd 	 44	800	8537	65915	423324	2446427	13208586
aaacaa 	 44	798	8422	64245	408573	2349184	12675194
aaacab 	 45	835	8965	68946	439500	2522143	13543160
aaacac 	 45	832	8850	67558	428724	2456050	13190678
aaacad 	 45	835	8965	68946	439500	2522143	13543160
aaacba 	 45	837	9068	70292	450027	2585915	13877181
aaacbb 	 44	800	8537	65915	423324	2446427	13208586
aaacbc 	 45	835	8999	69496	444402	2554429	13718834
aaacbd 	 45	837	9071	70427	451871	2600911	13969356
aaacca 	 44	797	8491	65533	420594	2429062	13114256
aaaccb 	 44	797	8492	65573	421335	2436736	13168925
aaaccc 	 43	754	7830	59730	383163	2225245	12109877
aaaccd 	 44	797	8492	65573	421335	2436736	13168925
