aaaaa 	 25	233	1361	6261	25597	97912	357097
aaaab 	 26	256	1522	6964	28077	105768	380313
aaaac 	 26	256	1522	6964	28077	105768	380313
aaaba 	 27	281	1682	7587	30089	111684	396629
aaabb 	 26	265	1598	7311	29317	109584	390945
aaabc 	 27	283	1710	7757	30781	113992	403505
aaaca 	 27	281	1682	7587	30089	111684	396629
aaacb 	 27	283	1710	7757	30781	113992	403505
aaacc 	 26	265	1598	7311	29317	109584	390945
aabaa 	 27	286	1724	7772	30693	113376	400961
aabab 	 28	302	1813	8096	31717	116288	408641
aabac 	 28	305	1848	8274	32401	118584	415637
aabba 	 27	286	1746	7931	31413	115898	408655
aabbb 	 26	265	1598	7311	29317	109584	390945
aabbc 	 27	286	1747	7943	31501	116318	410155
aabca 	 28	307	1884	8438	33016	120576	421469
aabcb 	 28	305	1857	8324	32631	119386	418015
aabcc 	 27	288	1762	7990	31612	116536	410469
aacaa 	 27	286	1724	7772	30693	113376	400961
aacab 	 28	305	1848	8274	32401	118584	415637
aacac 	 28	302	1813	8096	31717	116288	408641
aacba 	 28	307	1884	8438	33016	120576	421469
aacbb 	 27	288	1762	7990	31612	116536	410469
aacbc 	 28	305	1857	8324	32631	119386	418015
aacca 	 27	286	1746	7931	31413	115898	408655
aaccb 	 27	286	1747	7943	31501	116318	410155
aaccc 	 26	265	1598	7311	29317	109584	390945
abaaa 	 27	281	1682	7587	30089	111684	396629
abaab 	 28	303	1840	8243	32310	118333	415008
abaac 	 28	303	1842	8263	32411	118753	416500
ababa 	 29	318	1902	8416	32709	118992	415313
ababb 	 28	302	1813	8096	31717	116288	408641
ababc 	 29	322	1945	8615	33461	121540	423169
abaca 	 29	323	1955	8654	33620	122111	425033
abacb 	 29	325	1987	8786	34070	123528	429187
abacc 	 28	305	1857	8324	32631	119386	418015
abbaa 	 27	286	1746	7931	31413	115898	408655
abbab 	 28	303	1840	8243	32310	118333	415008
abbac 	 28	305	1871	8412	32978	120555	421626
abbba 	 27	279	1688	7677	30556	113427	402257
abbbb 	 26	256	1522	6964	28077	105768	380313
abbbc 	 27	279	1688	7678	30560	113464	402444
abbca 	 28	305	1872	8424	33049	120859	422737
abbcb 	 28	303	1842	8263	32411	118753	416500
abbcc 	 27	286	1747	7943	31501	116318	410155
abcaa 	 28	307	1884	8438	33016	120576	421469
abcab 	 29	327	2012	8898	34438	124662	432524
abcac 	 29	325	1987	8786	34070	123528	429187
abcba 	 29	325	1983	8789	34113	123706	429785
abcbb 	 28	305	1848	8274	32401	118584	415637
abcbc 	 29	322	1945	8615	33461	121540	423169
abcca 	 28	305	1872	8424	33049	120859	422737
abccb 	 28	305	1871	8412	32978	120555	421626
abccc 	 27	283	1710	7757	30781	113992	403505
acaaa 	 27	281	1682	7587	30089	111684	396629
acaab 	 28	303	1842	8263	32411	118753	416500
acaac 	 28	303	1840	8243	32310	118333	415008
acaba 	 29	323	1955	8654	33620	122111	425033
acabb 	 28	305	1857	8324	32631	119386	418015
acabc 	 29	325	1987	8786	34070	123528	429187
acaca 	 29	318	1902	8416	32709	118992	415313
acacb 	 29	322	1945	8615	33461	121540	423169
acacc 	 28	302	1813	8096	31717	116288	408641
acbaa 	 28	307	1884	8438	33016	120576	421469
acbab 	 29	325	1987	8786	34070	123528	429187
acbac 	 29	327	2012	8898	34438	124662	432524
acbba 	 28	305	1872	8424	33049	120859	422737
acbbb 	 27	283	1710	7757	30781	113992	403505
acbbc 	 28	305	1871	8412	32978	120555	421626
acbca 	 29	325	1983	8789	34113	123706	429785
acbcb 	 29	322	1945	8615	33461	121540	423169
acbcc 	 28	305	1848	8274	32401	118584	415637
accaa 	 27	286	1746	7931	31413	115898	408655
accab 	 28	305	1871	8412	32978	120555	421626
accac 	 28	303	1840	8243	32310	118333	415008
accba 	 28	305	1872	8424	33049	120859	422737
accbb 	 27	286	1747	7943	31501	116318	410155
accbc 	 28	303	1842	8263	32411	118753	416500
accca 	 27	279	1688	7677	30556	113427	402257
acccb 	 27	279	1688	7678	30560	113464	402444
acccc 	 26	256	1522	6964	28077	105768	380313
baaaa 	 26	256	1522	6964	28077	105768	380313
baaab 	 27	279	1688	7677	30556	113427	402257
baaac 	 27	279	1688	7678	30560	113464	402444
baaba 	 28	303	1840	8243	32310	118333	415008
baabb 	 27	286	1746	7931	31413	115898	408655
baabc 	 28	305	1871	8412	32978	120555	421626
baaca 	 28	303	1842	8263	32411	118753	416500
baacb 	 28	305	1872	8424	33049	120859	422737
baacc 	 27	286	1747	7943	31501	116318	410155
babaa 	 28	302	1813	8096	31717	116288	408641
babab 	 29	318	1902	8416	32709	118992	415313
babac 	 29	322	1945	8615	33461	121540	423169
babba 	 28	303	1840	8243	32310	118333	415008
babbb 	 27	281	1682	7587	30089	111684	396629
babbc 	 28	303	1842	8263	32411	118753	416500
babca 	 29	325	1987	8786	34070	123528	429187
babcb 	 29	323	1955	8654	33620	122111	425033
babcc 	 28	305	1857	8324	32631	119386	418015
bacaa 	 28	305	1848	8274	32401	118584	415637
bacab 	 29	325	1983	8789	34113	123706	429785
bacac 	 29	322	1945	8615	33461	121540	423169
bacba 	 29	327	2012	8898	34438	124662	432524
bacbb 	 28	307	1884	8438	33016	120576	421469
bacbc 	 29	325	1987	8786	34070	123528	429187
bacca 	 28	305	1871	8412	32978	120555	421626
baccb 	 28	305	1872	8424	33049	120859	422737
baccc 	 27	283	1710	7757	30781	113992	403505
bbaaa 	 26	265	1598	7311	29317	109584	390945
bbaab 	 27	286	1746	7931	31413	115898	408655
bbaac 	 27	286	1747	7943	31501	116318	410155
bbaba 	 28	302	1813	8096	31717	116288	408641
bbabb 	 27	286	1724	7772	30693	113376	400961
bbabc 	 28	305	1848	8274	32401	118584	415637
bbaca 	 28	305	1857	8324	32631	119386	418015
bbacb 	 28	307	1884	8438	33016	120576	421469
bbacc 	 27	288	1762	7990	31612	116536	410469
bbbaa 	 26	265	1598	7311	29317	109584	390945
bbbab 	 27	281	1682	7587	30089	111684	396629
bbbac 	 27	283	1710	7757	30781	113992	403505
bbbba 	 26	256	1522	6964	28077	105768	380313
bbbbb 	 25	233	1361	6261	25597	97912	357097
bbbbc 	 26	256	1522	6964	28077	105768	380313
bbbca 	 27	283	1710	7757	30781	113992	403505
bbbcb 	 27	281	1682	7587	30089	111684	396629
bbbcc 	 26	265	1598	7311	29317	109584	390945
bbcaa 	 27	288	1762	7990	31612	116536	410469
bbcab 	 28	307	1884	8438	33016	120576	421469
bbcac 	 28	305	1857	8324	32631	119386	418015
bbcba 	 28	305	1848	8274	32401	118584	415637
bbcbb 	 27	286	1724	7772	30693	113376	400961
bbcbc 	 28	302	1813	8096	31717	116288	408641
bbcca 	 27	286	1747	7943	31501	116318	410155
bbccb 	 27	286	1746	7931	31413	115898	408655
bbccc 	 26	265	1598	7311	29317	109584	390945
bcaaa 	 27	283	1710	7757	30781	113992	403505
bcaab 	 28	305	1872	8424	33049	120859	422737
bcaac 	 28	305	1871	8412	32978	120555	421626
bcaba 	 29	325	1987	8786	34070	123528	429187
bcabb 	 28	307	1884	8438	33016	120576	421469
bcabc 	 29	327	2012	8898	34438	124662	432524
bcaca 	 29	322	1945	8615	33461	121540	423169
bcacb 	 29	325	1983	8789	34113	123706	429785
bcacc 	 28	305	1848	8274	32401	118584	415637
bcbaa 	 28	305	1857	8324	32631	119386	418015
bcbab 	 29	323	1955	8654	33620	122111	425033
bcbac 	 29	325	1987	8786	34070	123528	429187
bcbba 	 28	303	1842	8263	32411	118753	416500
bcbbb 	 27	281	1682	7587	30089	111684	396629
bcbbc 	 28	303	1840	8243	32310	118333	415008
bcbca 	 29	322	1945	8615	33461	121540	423169
bcbcb 	 29	318	1902	8416	32709	118992	415313
bcbcc 	 28	302	1813	8096	31717	116288	408641
bccaa 	 27	286	1747	7943	31501	116318	410155
bccab 	 28	305	1872	8424	33049	120859	422737
bccac 	 28	303	1842	8263	32411	118753	416500
bccba 	 28	305	1871	8412	32978	120555	421626
bccbb 	 27	286	1746	7931	31413	115898	408655
bccbc 	 28	303	1840	8243	32310	118333	415008
bccca 	 27	279	1688	7678	30560	113464	402444
bcccb 	 27	279	1688	7677	30556	113427	402257
bcccc 	 26	256	1522	6964	28077	105768	380313
caaaa 	 26	256	1522	6964	28077	105768	380313
caaab 	 27	279	1688	7678	30560	113464	402444
caaac 	 27	279	1688	7677	30556	113427	402257
caaba 	 28	303	1842	8263	32411	118753	416500
caabb 	 27	286	1747	7943	31501	116318	410155
caabc 	 28	305	1872	8424	33049	120859	422737
caaca 	 28	303	1840	8243	32310	118333	415008
